Time (Date hh:mm:ss.ms),L-Max dB -A,LEQ dB -A,L-Min dB -A,L-PeakdB -A
2025/03/29 14:30:00,39.123247,38.723247,38.423247,52.523247
2025/03/29 14:31:00,39.523247,38.823247,38.523247,58.923247
2025/03/29 14:32:00,40.023247,38.923247,38.523247,56.523247
2025/03/29 14:33:00,39.223247,38.823247,38.523247,52.823247
2025/03/29 14:34:00,42.023247,38.923247,38.423247,60.223247
2025/03/29 14:35:00,39.623247,38.923247,38.523247,60.723247
2025/03/29 14:36:00,39.323247,38.823247,38.523247,54.323247
2025/03/29 14:37:00,39.223247,38.823247,38.423247,52.423247
2025/03/29 14:38:00,39.423247,38.723247,38.323247,57.923247
2025/03/29 14:39:00,39.223247,38.623247,38.223247,53.523247
2025/03/29 14:40:00,39.123247,38.523247,37.923247,52.523247
2025/03/29 14:41:00,38.723247,34.723247,31.623247,57.923247
2025/03/29 14:42:00,34.623247,31.923247,31.423247,52.823247
2025/03/29 14:43:00,33.923247,31.723247,31.423247,50.323247
2025/03/29 14:44:00,32.823247,31.523247,31.223247,49.823247
2025/03/29 14:45:00,34.123247,31.623247,31.223247,59.723247
2025/03/29 14:46:00,32.523247,31.523247,31.323247,49.323247
2025/03/29 14:47:00,33.023247,31.523247,31.323247,49.923247
2025/03/29 14:48:00,33.923247,31.623247,31.323247,59.023247
2025/03/29 14:49:00,33.323247,31.523247,31.323247,51.523247
2025/03/29 14:50:00,32.323247,31.523247,31.223247,46.523247
2025/03/29 14:51:00,33.923247,31.523247,31.223247,59.823247
2025/03/29 14:52:00,34.023247,31.923247,31.423247,52.423247
2025/03/29 14:53:00,32.023247,31.723247,31.523247,45.923247
2025/03/29 14:54:00,33.623247,31.923247,31.523247,51.323247
2025/03/29 14:55:00,36.123247,32.323247,31.723247,59.323247
2025/03/29 14:56:00,33.123247,32.123247,31.823247,49.723247
2025/03/29 14:57:00,33.223247,32.023247,31.823247,49.223247
2025/03/29 14:58:00,35.523247,32.323247,31.823247,57.423247
2025/03/29 14:59:00,33.323247,32.023247,31.823247,50.823247
2025/03/29 15:00:00,48.223247,35.323247,31.723247,64.223247
2025/03/29 15:01:00,48.723247,37.923247,31.823247,64.023247
2025/03/29 15:02:00,33.323247,32.123247,31.823247,49.623247
2025/03/29 15:03:00,32.323247,32.023247,31.723247,46.323247
2025/03/29 15:04:00,33.223247,32.123247,31.823247,50.623247
2025/03/29 15:05:00,53.323247,42.123247,31.823247,74.223247
2025/03/29 15:06:00,54.723247,45.423247,37.123247,75.123247
2025/03/29 15:07:00,45.823247,35.823247,31.623247,67.923247
2025/03/29 15:08:00,32.623247,31.723247,31.423247,53.023247
2025/03/29 15:09:00,32.523247,31.723247,31.423247,47.723247
2025/03/29 15:10:00,32.223247,31.723247,31.423247,48.323247
2025/03/29 15:11:00,33.923247,31.823247,31.423247,54.923247
2025/03/29 15:12:00,32.423247,31.623247,31.423247,48.323247
2025/03/29 15:13:00,33.223247,31.623247,31.323247,52.123247
2025/03/29 15:14:00,34.323247,31.923247,31.323247,52.923247
2025/03/29 15:15:00,34.023247,32.123247,31.523247,48.323247
2025/03/29 15:16:00,33.823247,32.223247,31.523247,47.723247
2025/03/29 15:17:00,33.923247,31.823247,31.423247,48.223247
2025/03/29 15:18:00,32.223247,31.823247,31.623247,46.523247
2025/03/29 15:19:00,32.523247,31.823247,31.623247,49.623247
2025/03/29 15:20:00,32.423247,32.123247,31.723247,46.023247
2025/03/29 15:21:00,33.223247,32.123247,31.923247,51.623247
2025/03/29 15:22:00,32.423247,32.023247,31.823247,46.323247
2025/03/29 15:23:00,33.023247,32.023247,31.723247,48.923247
2025/03/29 15:24:00,32.523247,32.023247,31.823247,48.423247
2025/03/29 15:25:00,33.923247,32.123247,31.823247,46.923247
2025/03/29 15:26:00,32.623247,32.123247,31.823247,48.823247
2025/03/29 15:27:00,32.523247,32.123247,31.823247,45.723247
2025/03/29 15:28:00,32.823247,32.223247,31.923247,47.723247
2025/03/29 15:29:00,32.823247,32.223247,31.823247,51.123247
2025/03/29 15:30:00,32.423247,32.123247,31.923247,46.723247
2025/03/29 15:31:00,40.623247,33.023247,31.723247,59.323247
2025/03/29 15:32:00,67.823247,57.223247,35.123247,89.423247
2025/03/29 15:33:00,61.223247,51.523247,35.923247,80.123247
2025/03/29 15:34:00,39.023247,38.523247,38.023247,52.223247
2025/03/29 15:35:00,38.923247,38.523247,38.123247,52.223247
2025/03/29 15:36:00,39.423247,38.523247,38.123247,54.223247
2025/03/29 15:37:00,62.923247,54.023247,38.223247,85.823247
2025/03/29 15:38:00,64.323247,54.823247,40.823247,83.023247
2025/03/29 15:39:00,67.523247,53.723247,41.123247,87.523247
2025/03/29 15:40:00,52.523247,51.223247,48.223247,66.023247
2025/03/29 15:41:00,53.623247,51.823247,50.623247,71.523247
2025/03/29 15:42:00,68.723247,60.223247,50.123247,88.923247
2025/03/29 15:43:00,60.723247,51.823247,40.423247,76.823247
2025/03/29 15:44:00,60.723247,51.023247,38.623247,75.923247
2025/03/29 15:45:00,64.423247,54.523247,38.323247,81.023247
2025/03/29 15:46:00,65.823247,53.523247,38.523247,88.223247
2025/03/29 15:47:00,59.723247,51.023247,38.423247,74.323247
2025/03/29 15:48:00,59.223247,49.523247,36.223247,76.123247
2025/03/29 15:49:00,65.923247,57.723247,38.223247,86.123247
2025/03/29 15:50:00,60.423247,51.923247,35.423247,74.523247
2025/03/29 15:51:00,61.223247,55.423247,46.423247,79.523247
2025/03/29 15:52:00,60.923247,56.523247,50.523247,76.923247
2025/03/29 15:53:00,58.523247,52.423247,39.123247,76.123247
2025/03/29 15:54:00,56.823247,50.523247,39.123247,74.623247
2025/03/29 15:55:00,66.023247,56.523247,36.123247,83.723247
2025/03/29 15:56:00,61.723247,54.723247,34.023247,78.123247
2025/03/29 15:57:00,62.223247,54.623247,39.323247,80.523247
2025/03/29 15:58:00,64.823247,53.623247,37.723247,81.023247
2025/03/29 15:59:00,53.023247,39.323247,31.823247,72.823247
2025/03/29 16:00:00,50.623247,37.523247,32.023247,72.323247
2025/03/29 16:01:00,50.523247,38.423247,32.223247,73.823247
2025/03/29 16:02:00,53.623247,42.723247,32.423247,70.023247
2025/03/29 16:03:00,59.223247,46.723247,33.123247,79.823247
2025/03/29 16:04:00,62.423247,49.723247,34.523247,87.923247
2025/03/29 16:05:00,61.923247,54.323247,39.023247,79.323247
2025/03/29 16:06:00,63.423247,53.823247,35.923247,79.323247
2025/03/29 16:07:00,59.823247,50.823247,35.923247,77.623247
2025/03/29 16:08:00,61.623247,52.823247,33.123247,77.323247
2025/03/29 16:09:00,57.923247,49.923247,39.923247,76.723247
2025/03/29 16:10:00,60.523247,51.023247,37.523247,77.523247
2025/03/29 16:11:00,60.223247,51.823247,34.823247,74.523247
2025/03/29 16:12:00,67.723247,55.123247,36.623247,83.523247
2025/03/29 16:13:00,68.023247,56.423247,35.723247,85.223247
2025/03/29 16:14:00,71.023247,60.423247,47.923247,87.423247
2025/03/29 16:15:00,65.223247,56.923247,40.123247,80.523247
2025/03/29 16:16:00,65.623247,57.623247,42.723247,84.023247
2025/03/29 16:17:00,70.123247,57.523247,42.823247,92.823247
2025/03/29 16:18:00,61.623247,53.723247,44.023247,83.523247
2025/03/29 16:19:00,59.923247,53.423247,44.223247,78.323247
2025/03/29 16:20:00,64.223247,55.923247,39.823247,83.323247
2025/03/29 16:21:00,70.823247,59.323247,51.223247,93.923247
2025/03/29 16:22:00,67.523247,59.123247,46.323247,88.823247
2025/03/29 16:23:00,69.223247,58.623247,36.423247,85.623247
2025/03/29 16:24:00,70.623247,60.023247,46.523247,89.223247
2025/03/29 16:25:00,68.423247,61.223247,40.623247,84.723247
2025/03/29 16:26:00,65.923247,57.923247,42.923247,82.823247
2025/03/29 16:27:00,71.623247,61.523247,46.523247,86.823247
2025/03/29 16:28:00,65.723247,60.023247,50.823247,82.223247
2025/03/29 16:29:00,70.623247,60.623247,44.623247,88.823247
2025/03/29 16:30:00,73.923247,61.623247,44.523247,91.323247
2025/03/29 16:31:00,67.423247,59.923247,52.123247,88.023247
2025/03/29 16:32:00,63.523247,56.723247,43.323247,84.923247
2025/03/29 16:33:00,65.723247,56.323247,40.023247,86.823247
2025/03/29 16:34:00,65.523247,57.823247,44.323247,83.023247
2025/03/29 16:35:00,66.323247,57.423247,38.223247,84.423247
2025/03/29 16:36:00,65.823247,59.423247,49.823247,84.723247
2025/03/29 16:37:00,66.623247,56.523247,38.923247,81.923247
2025/03/29 16:38:00,63.023247,51.523247,38.023247,76.223247
2025/03/29 16:39:00,61.823247,56.923247,42.823247,80.623247
2025/03/29 16:40:00,59.423247,51.623247,40.223247,77.623247
2025/03/29 16:41:00,64.623247,54.223247,42.623247,81.423247
2025/03/29 16:42:00,65.123247,55.723247,41.723247,81.423247
2025/03/29 16:43:00,66.423247,55.923247,39.923247,85.723247
2025/03/29 16:44:00,65.723247,56.623247,39.123247,84.623247
2025/03/29 16:45:00,69.323247,61.223247,46.023247,85.623247
2025/03/29 16:46:00,75.323247,64.023247,37.723247,91.823247
2025/03/29 16:47:00,66.323247,58.423247,44.323247,86.823247
2025/03/29 16:48:00,67.523247,58.123247,40.623247,85.623247
2025/03/29 16:49:00,67.423247,57.023247,38.323247,81.623247
2025/03/29 16:50:00,55.623247,46.223247,33.923247,76.323247
2025/03/29 16:51:00,46.323247,34.423247,32.423247,68.023247
2025/03/29 16:52:00,34.023247,32.823247,32.423247,50.123247
2025/03/29 16:53:00,32.923247,32.623247,32.323247,46.923247
2025/03/29 16:54:00,34.023247,32.723247,32.323247,52.123247
2025/03/29 16:55:00,33.823247,32.623247,32.323247,48.223247
2025/03/29 16:56:00,33.923247,32.523247,32.123247,51.523247
2025/03/29 16:57:00,33.423247,32.423247,32.123247,52.423247
2025/03/29 16:58:00,32.823247,32.323247,32.023247,46.523247
2025/03/29 16:59:00,36.023247,32.423247,31.923247,51.623247
2025/03/29 17:00:00,47.723247,35.623247,31.923247,64.723247
2025/03/29 17:01:00,50.823247,39.123247,31.123247,67.223247
2025/03/29 17:02:00,63.723247,52.923247,32.123247,81.723247
2025/03/29 17:03:00,62.923247,54.423247,40.123247,81.223247
2025/03/29 17:04:00,57.323247,50.523247,39.223247,73.123247
2025/03/29 17:05:00,47.023247,41.523247,31.923247,66.323247
2025/03/29 17:06:00,52.823247,41.123247,32.623247,67.223247
2025/03/29 17:07:00,53.523247,44.423247,34.923247,74.623247
2025/03/29 17:08:00,71.623247,56.823247,34.823247,94.323247
2025/03/29 17:09:00,69.223247,50.323247,32.323247,90.323247
2025/03/29 17:10:00,61.423247,53.223247,34.823247,81.323247
2025/03/29 17:11:00,66.823247,59.323247,43.923247,91.023247
2025/03/29 17:12:00,67.723247,60.023247,46.723247,88.223247
2025/03/29 17:13:00,68.723247,59.623247,39.323247,85.123247
2025/03/29 17:14:00,70.123247,58.823247,43.723247,86.523247
2025/03/29 17:15:00,69.623247,59.623247,38.523247,87.023247
2025/03/29 17:16:00,57.423247,47.123247,34.423247,74.923247
2025/03/29 17:17:00,65.123247,55.523247,35.923247,81.723247
2025/03/29 17:18:00,65.223247,54.523247,38.123247,83.123247
2025/03/29 17:19:00,68.023247,56.623247,42.223247,89.423247
2025/03/29 17:20:00,64.523247,55.623247,44.723247,84.523247
2025/03/29 17:21:00,64.623247,52.523247,36.023247,88.723247
2025/03/29 17:22:00,67.623247,58.823247,41.523247,86.223247
2025/03/29 17:23:00,71.223247,60.323247,48.623247,85.623247
2025/03/29 17:24:00,68.623247,59.423247,43.723247,92.523247
2025/03/29 17:25:00,67.923247,58.223247,42.523247,86.823247
2025/03/29 17:26:00,70.223247,60.523247,44.923247,87.823247
2025/03/29 17:27:00,69.023247,55.423247,40.423247,85.523247
2025/03/29 17:28:00,75.823247,65.523247,44.023247,90.723247
2025/03/29 17:29:00,72.923247,62.523247,45.623247,87.723247
2025/03/29 17:30:00,69.923247,59.923247,47.023247,89.123247
2025/03/29 17:31:00,64.923247,57.223247,43.523247,81.523247
2025/03/29 17:32:00,70.923247,56.423247,37.223247,84.923247
2025/03/29 17:33:00,70.723247,57.523247,39.423247,87.123247
2025/03/29 17:34:00,63.723247,54.023247,41.623247,81.023247
2025/03/29 17:35:00,62.723247,51.423247,37.723247,83.923247
2025/03/29 17:36:00,64.123247,53.323247,39.523247,90.223247
2025/03/29 17:37:00,60.423247,50.923247,36.323247,82.623247
2025/03/29 17:38:00,72.823247,59.423247,40.823247,87.623247
2025/03/29 17:39:00,62.023247,51.523247,41.723247,83.823247
2025/03/29 17:40:00,64.423247,52.923247,38.323247,82.923247
2025/03/29 17:41:00,61.423247,50.623247,38.423247,79.823247
2025/03/29 17:42:00,62.523247,53.523247,38.523247,82.323247
2025/03/29 17:43:00,69.723247,58.523247,40.223247,92.923247
2025/03/29 17:44:00,66.923247,48.123247,40.823247,74.223247
2025/03/29 17:45:00,65.423247,51.723247,41.223247,84.323247
2025/03/29 17:46:00,65.523247,53.223247,48.723247,84.923247
2025/03/29 17:47:00,61.723247,54.723247,43.823247,86.023247
2025/03/29 17:48:00,60.923247,50.623247,41.323247,87.523247
2025/03/29 17:49:00,64.923247,54.923247,43.523247,84.723247
2025/03/29 17:50:00,62.323247,54.223247,43.323247,77.923247
2025/03/29 17:51:00,58.023247,49.323247,41.523247,77.723247
2025/03/29 17:52:00,58.223247,48.923247,41.723247,79.923247
2025/03/29 17:53:00,47.223247,43.023247,35.023247,65.623247
2025/03/29 17:54:00,46.923247,38.123247,32.623247,60.323247
2025/03/29 17:55:00,61.423247,45.423247,32.823247,81.223247
2025/03/29 17:56:00,58.323247,46.623247,37.223247,79.423247
2025/03/29 17:57:00,62.523247,50.123247,41.423247,83.823247
2025/03/29 17:58:00,53.523247,50.723247,48.023247,72.423247
2025/03/29 17:59:00,50.623247,47.623247,41.023247,68.223247
2025/03/29 18:00:00,64.823247,52.223247,41.023247,87.423247
2025/03/29 18:01:00,63.823247,48.223247,41.723247,85.023247
2025/03/29 18:02:00,52.923247,44.523247,41.923247,70.423247
2025/03/29 18:03:00,43.723247,42.523247,35.923247,62.323247
2025/03/29 18:04:00,62.023247,53.123247,42.323247,81.923247
2025/03/29 18:05:00,64.123247,52.023247,43.123247,84.223247
2025/03/29 18:06:00,56.523247,45.923247,41.723247,78.523247
2025/03/29 18:07:00,44.723247,42.023247,35.623247,67.123247
2025/03/29 18:08:00,50.423247,43.123247,34.123247,79.023247
2025/03/29 18:09:00,43.323247,42.523247,41.723247,57.123247
2025/03/29 18:10:00,43.223247,42.623247,41.823247,56.623247
2025/03/29 18:11:00,51.523247,43.823247,39.623247,74.123247
2025/03/29 18:12:00,56.723247,44.623247,34.523247,77.923247
2025/03/29 18:13:00,43.123247,42.523247,42.023247,56.823247
2025/03/29 18:14:00,47.623247,41.423247,33.123247,65.123247
2025/03/29 18:15:00,39.323247,34.323247,31.923247,57.623247
2025/03/29 18:16:00,36.923247,32.323247,31.923247,60.323247
2025/03/29 18:17:00,33.023247,32.123247,31.823247,46.523247
2025/03/29 18:18:00,33.623247,32.123247,31.823247,51.623247
2025/03/29 18:19:00,33.723247,32.023247,31.823247,50.623247
2025/03/29 18:20:00,33.323247,32.223247,31.823247,46.523247
2025/03/29 18:21:00,41.323247,33.323247,32.523247,65.723247
2025/03/29 18:22:00,33.123247,32.723247,32.423247,46.523247
2025/03/29 18:23:00,34.623247,32.923247,32.523247,52.323247
2025/03/29 18:24:00,34.923247,32.923247,32.423247,52.023247
2025/03/29 18:25:00,42.823247,33.323247,32.223247,62.523247
2025/03/29 18:26:00,34.323247,33.023247,32.323247,53.223247
2025/03/29 18:27:00,34.723247,33.023247,32.323247,51.723247
2025/03/29 18:28:00,34.323247,32.623247,32.123247,46.923247
2025/03/29 18:29:00,36.923247,32.523247,32.023247,53.623247
2025/03/29 18:30:00,36.223247,32.723247,32.223247,54.623247
2025/03/29 18:31:00,34.123247,32.423247,32.023247,52.723247
2025/03/29 18:32:00,34.123247,32.323247,32.023247,50.823247
2025/03/29 18:33:00,33.423247,32.323247,32.023247,51.123247
2025/03/29 18:34:00,35.523247,32.423247,31.923247,56.823247
2025/03/29 18:35:00,34.123247,32.623247,31.923247,47.423247
2025/03/29 18:36:00,34.723247,33.123247,32.723247,52.323247
2025/03/29 18:37:00,35.423247,33.523247,32.723247,53.023247
2025/03/29 18:38:00,35.423247,33.623247,32.923247,47.723247
2025/03/29 18:39:00,34.923247,33.523247,32.923247,53.223247
2025/03/29 18:40:00,34.323247,33.523247,33.123247,47.923247
2025/03/29 18:41:00,34.723247,33.323247,32.823247,52.623247
2025/03/29 18:42:00,34.423247,33.423247,33.023247,47.723247
2025/03/29 18:43:00,37.023247,33.723247,33.123247,54.523247
2025/03/29 18:44:00,38.323247,33.823247,33.023247,58.923247
2025/03/29 18:45:00,40.423247,34.123247,32.723247,59.323247
2025/03/29 18:46:00,34.523247,33.423247,33.123247,49.523247
2025/03/29 18:47:00,40.023247,34.023247,32.623247,57.923247
2025/03/29 18:48:00,33.623247,33.223247,33.023247,47.223247
2025/03/29 18:49:00,39.923247,33.723247,32.623247,54.123247
2025/03/29 18:50:00,33.723247,33.023247,32.323247,46.823247
2025/03/29 18:51:00,34.123247,32.623247,32.223247,52.223247
2025/03/29 18:52:00,34.123247,32.623247,32.423247,51.423247
2025/03/29 18:53:00,60.123247,48.423247,32.423247,81.223247
2025/03/29 18:54:00,39.223247,33.223247,32.423247,58.623247
2025/03/29 18:55:00,54.523247,38.823247,32.323247,76.023247
2025/03/29 18:56:00,34.023247,32.723247,32.423247,52.923247
2025/03/29 18:57:00,52.323247,38.523247,32.323247,71.523247
2025/03/29 18:58:00,48.023247,32.523247,32.323247,46.223247
2025/03/29 18:59:00,33.823247,32.123247,31.723247,51.223247
2025/03/29 19:00:00,41.223247,32.923247,31.723247,56.023247
2025/03/29 19:01:00,41.323247,32.923247,31.823247,53.323247
2025/03/29 19:02:00,36.423247,32.323247,31.823247,58.323247
2025/03/29 19:03:00,33.223247,32.123247,31.823247,49.123247
2025/03/29 19:04:00,33.723247,32.023247,31.723247,51.923247
2025/03/29 19:05:00,36.523247,32.023247,31.523247,57.923247
2025/03/29 19:06:00,34.123247,32.423247,31.823247,52.123247
2025/03/29 19:07:00,34.023247,32.423247,32.023247,51.823247
2025/03/29 19:08:00,33.123247,32.323247,32.023247,47.323247
2025/03/29 19:09:00,33.623247,32.423247,32.223247,49.823247
2025/03/29 19:10:00,37.723247,32.723247,32.323247,58.823247
2025/03/29 19:11:00,33.523247,32.623247,32.323247,48.923247
2025/03/29 19:12:00,52.423247,41.923247,32.423247,72.123247
2025/03/29 19:13:00,41.523247,34.823247,32.423247,59.123247
2025/03/29 19:14:00,47.523247,36.523247,32.623247,62.423247
2025/03/29 19:15:00,42.123247,35.223247,32.423247,55.923247
2025/03/29 19:16:00,45.223247,36.323247,32.623247,59.123247
2025/03/29 19:17:00,37.423247,33.523247,32.323247,55.623247
2025/03/29 19:18:00,49.223247,38.023247,32.423247,68.623247
2025/03/29 19:19:00,48.523247,36.423247,31.823247,68.823247
2025/03/29 19:20:00,44.623247,33.523247,31.823247,66.623247
2025/03/29 19:21:00,50.123247,36.723247,31.723247,71.223247
2025/03/29 19:22:00,50.423247,36.223247,31.623247,71.023247
2025/03/29 19:23:00,63.323247,49.523247,32.423247,85.323247
2025/03/29 19:24:00,40.523247,34.523247,31.723247,57.523247
2025/03/29 19:25:00,36.923247,33.223247,31.823247,53.123247
2025/03/29 19:26:00,42.423247,34.223247,32.023247,61.623247
2025/03/29 19:27:00,36.423247,32.723247,31.923247,52.523247
2025/03/29 19:28:00,35.923247,32.923247,31.923247,50.323247
2025/03/29 19:29:00,45.123247,34.323247,31.623247,64.923247
2025/03/29 19:30:00,38.423247,33.223247,31.723247,59.923247
2025/03/29 19:31:00,42.223247,34.723247,32.123247,61.223247
2025/03/29 19:32:00,38.423247,33.923247,32.123247,55.723247
2025/03/29 19:33:00,39.523247,33.123247,31.823247,55.823247
2025/03/29 19:34:00,36.823247,32.423247,31.623247,52.723247
2025/03/29 19:35:00,34.223247,32.123247,31.423247,48.723247
2025/03/29 19:36:00,38.523247,32.423247,31.323247,54.823247
2025/03/29 19:37:00,49.123247,35.223247,31.223247,70.423247
2025/03/29 19:38:00,38.123247,33.523247,31.423247,56.223247
2025/03/29 19:39:00,39.123247,33.423247,31.223247,56.223247
2025/03/29 19:40:00,43.423247,34.223247,31.023247,63.123247
2025/03/29 19:41:00,43.323247,34.223247,31.123247,59.523247
2025/03/29 19:42:00,40.123247,34.323247,31.723247,56.723247
2025/03/29 19:43:00,37.623247,32.823247,31.023247,55.723247
2025/03/29 19:44:00,41.523247,33.523247,31.323247,58.123247
2025/03/29 19:45:00,44.023247,34.723247,31.123247,62.623247
2025/03/29 19:46:00,42.423247,34.023247,31.023247,58.223247
2025/03/29 19:47:00,37.823247,33.223247,31.023247,53.823247
2025/03/29 19:48:00,41.423247,33.723247,31.123247,60.623247
2025/03/29 19:49:00,36.823247,33.523247,31.123247,55.223247
2025/03/29 19:50:00,42.423247,34.723247,31.923247,61.123247
2025/03/29 19:51:00,44.223247,36.123247,32.123247,61.523247
2025/03/29 19:52:00,40.423247,33.523247,31.923247,57.123247
2025/03/29 19:53:00,40.523247,34.123247,31.923247,58.523247
2025/03/29 19:54:00,38.823247,33.823247,31.923247,58.523247
2025/03/29 19:55:00,39.623247,35.023247,32.923247,55.923247
2025/03/29 19:56:00,45.023247,37.123247,32.523247,67.623247
2025/03/29 19:57:00,55.023247,42.223247,32.723247,74.023247
2025/03/29 19:58:00,62.323247,52.323247,40.623247,78.023247
2025/03/29 19:59:00,62.323247,53.523247,42.323247,76.123247
2025/03/29 20:00:00,59.423247,50.423247,32.723247,77.323247
2025/03/29 20:01:00,53.223247,40.823247,33.123247,73.323247
2025/03/29 20:02:00,39.223247,33.623247,32.423247,57.623247
2025/03/29 20:03:00,41.523247,33.823247,32.523247,56.923247
2025/03/29 20:04:00,35.223247,33.323247,32.723247,52.323247
2025/03/29 20:05:00,35.923247,33.323247,32.723247,55.523247
2025/03/29 20:06:00,43.523247,40.223247,32.523247,60.023247
2025/03/29 20:07:00,43.223247,42.423247,41.923247,56.823247
2025/03/29 20:08:00,42.923247,42.023247,41.323247,56.623247
2025/03/29 20:09:00,42.723247,42.023247,41.523247,58.023247
2025/03/29 20:10:00,42.923247,42.023247,41.523247,56.223247
2025/03/29 20:11:00,43.223247,42.123247,41.623247,60.223247
2025/03/29 20:12:00,42.423247,42.023247,41.323247,56.323247
2025/03/29 20:13:00,42.823247,42.123247,41.723247,57.723247
2025/03/29 20:14:00,43.723247,39.023247,32.723247,57.223247
2025/03/29 20:15:00,39.523247,33.823247,32.823247,58.023247
2025/03/29 20:16:00,35.423247,33.423247,32.623247,53.923247
2025/03/29 20:17:00,49.423247,37.223247,32.823247,74.923247
2025/03/29 20:18:00,50.323247,39.523247,32.823247,75.923247
2025/03/29 20:19:00,34.623247,33.223247,32.723247,52.023247
2025/03/29 20:20:00,38.923247,34.023247,32.623247,66.423247
2025/03/29 20:21:00,36.523247,33.423247,32.823247,51.623247
2025/03/29 20:22:00,56.923247,43.123247,32.723247,71.223247
2025/03/29 20:23:00,39.623247,33.923247,32.623247,60.823247
2025/03/29 20:24:00,57.423247,44.123247,33.023247,76.723247
2025/03/29 20:25:00,52.623247,38.923247,32.623247,80.223247
2025/03/29 20:26:00,39.623247,33.823247,32.523247,63.323247
2025/03/29 20:27:00,46.523247,35.423247,32.623247,74.823247
2025/03/29 20:28:00,50.923247,39.123247,32.723247,74.523247
2025/03/29 20:29:00,42.623247,34.823247,32.823247,63.923247
2025/03/29 20:30:00,40.623247,34.123247,33.123247,70.523247
2025/03/29 20:31:00,41.523247,36.023247,33.023247,66.823247
2025/03/29 20:32:00,52.423247,41.623247,33.523247,70.223247
2025/03/29 20:33:00,38.923247,33.723247,33.023247,60.923247
2025/03/29 20:34:00,49.423247,39.223247,33.323247,76.623247
2025/03/29 20:35:00,35.423247,33.323247,32.823247,49.123247
2025/03/29 20:36:00,34.923247,33.323247,32.823247,53.323247
2025/03/29 20:37:00,33.723247,33.223247,33.023247,49.923247
2025/03/29 20:38:00,34.923247,33.323247,33.023247,52.823247
2025/03/29 20:39:00,34.323247,33.023247,32.623247,52.223247
2025/03/29 20:40:00,35.623247,32.823247,32.623247,55.723247
2025/03/29 20:41:00,34.423247,32.923247,32.623247,52.323247
2025/03/29 20:42:00,46.323247,35.423247,32.723247,69.023247
2025/03/29 20:43:00,48.023247,38.123247,32.623247,67.523247
2025/03/29 20:44:00,45.623247,35.623247,32.823247,64.223247
2025/03/29 20:45:00,39.523247,34.623247,32.823247,55.123247
2025/03/29 20:46:00,35.223247,33.423247,32.723247,52.023247
2025/03/29 20:47:00,39.623247,34.623247,32.923247,57.023247
2025/03/29 20:48:00,48.623247,37.223247,32.923247,63.723247
2025/03/29 20:49:00,52.223247,38.623247,32.423247,69.423247
2025/03/29 20:50:00,39.823247,35.323247,32.323247,57.923247
2025/03/29 20:51:00,39.723247,36.023247,33.023247,57.823247
2025/03/29 20:52:00,40.623247,33.423247,32.323247,59.123247
2025/03/29 20:53:00,37.023247,34.023247,32.323247,54.523247
2025/03/29 20:54:00,34.823247,33.023247,32.323247,51.423247
2025/03/29 20:55:00,35.623247,33.023247,32.323247,50.223247
2025/03/29 20:56:00,35.223247,33.323247,32.323247,52.823247
2025/03/29 20:57:00,37.223247,33.523247,32.423247,53.323247
2025/03/29 20:58:00,37.723247,34.523247,32.423247,53.623247
2025/03/29 20:59:00,34.723247,33.323247,32.523247,53.323247
2025/03/29 21:00:00,37.023247,33.623247,32.123247,55.223247
2025/03/29 21:01:00,43.523247,33.723247,32.023247,59.123247
2025/03/29 21:02:00,42.123247,34.423247,32.723247,58.923247
2025/03/29 21:03:00,38.323247,33.423247,31.923247,52.223247
2025/03/29 21:04:00,34.723247,32.923247,31.723247,52.223247
2025/03/29 21:05:00,35.323247,33.423247,32.023247,50.123247
2025/03/29 21:06:00,34.823247,32.623247,31.823247,50.523247
2025/03/29 21:07:00,35.123247,33.023247,31.823247,53.223247
2025/03/29 21:08:00,35.623247,32.823247,31.823247,51.923247
2025/03/29 21:09:00,35.023247,33.223247,31.923247,50.723247
2025/03/29 21:10:00,35.923247,33.423247,32.623247,52.323247
2025/03/29 21:11:00,35.623247,33.523247,32.523247,51.123247
2025/03/29 21:12:00,35.323247,33.323247,32.623247,51.823247
2025/03/29 21:13:00,33.423247,32.723247,32.323247,50.323247
2025/03/29 21:14:00,34.523247,33.123247,32.223247,50.623247
2025/03/29 21:15:00,35.023247,33.423247,32.323247,50.923247
2025/03/29 21:16:00,36.323247,33.823247,32.223247,50.523247
2025/03/29 21:17:00,52.323247,40.123247,32.623247,70.823247
2025/03/29 21:18:00,44.923247,35.923247,32.623247,63.123247
2025/03/29 21:19:00,33.423247,32.123247,31.623247,52.123247
2025/03/29 21:20:00,40.523247,33.123247,31.623247,62.623247
2025/03/29 21:21:00,34.223247,33.123247,32.723247,50.223247
2025/03/29 21:22:00,33.523247,33.023247,32.623247,47.123247
2025/03/29 21:23:00,34.123247,33.123247,32.823247,52.223247
2025/03/29 21:24:00,33.923247,33.023247,32.723247,50.823247
2025/03/29 21:25:00,33.223247,33.023247,32.723247,46.823247
2025/03/29 21:26:00,33.523247,33.023247,32.623247,48.923247
2025/03/29 21:27:00,33.723247,32.923247,32.323247,47.923247
2025/03/29 21:28:00,33.723247,33.123247,32.723247,50.023247
2025/03/29 21:29:00,33.623247,33.123247,32.623247,47.923247
2025/03/29 21:30:00,33.323247,32.923247,32.423247,46.723247
2025/03/29 21:31:00,33.623247,32.923247,32.423247,48.923247
